-1876293791,39,31
-1876265157,37,47
-1876245157,34,35
-1876225157,37,74
-1876205157,51,46
-1876185157,27,30
-1876165157,33,41
-1876145157,50,46
-1876125157,22,35
-1876105157,27,40
-1876085157,107,37
-1876065157,27,35
-1876045157,79,61
-1876025157,36,36
-1876005157,40,41
-1875985157,71,60
-1875965157,51,28
-1875945157,28,61
-1875925157,23,52
-1875905157,28,37
-1875885157,61,50
-1875865157,45,29
-1875845157,20,80
-1875825157,39,23
-1875805157,42,54
-1875785157,44,45
-1875765157,28,127
-1875745157,51,40
-1875725157,44,27
-1875705157,61,104
-1875685157,37,30
-1875665157,34,34
-1875645157,50,33
-1875625157,31,37
-1875605157,41,76
-1875585157,51,26
-1875565157,68,62
-1875545157,36,25
-1875525157,36,30
-1875505157,39,52
-1875485157,28,31
-1875465157,61,45
-1875445157,34,32
-1875425157,13,96
-1875405157,26,39
-1875385157,28,32
-1875365157,50,36
-1875345157,31,34
-1875325157,58,59
-1875305157,29,39
-1875285157,24,122
-1875265157,46,37
-1875245157,39,30
-1875225157,44,49
-1875205157,21,42
-1875185157,43,47
-1875165157,32,30
-1875145157,27,91
-1875125157,50,39
-1875105157,50,60
-1875085157,72,40
-1875065157,23,34
-1875045157,29,109
-1875025157,38,32
-1875005157,31,34
-1874985157,48,48
-1874965157,30,29
-1874945157,89,47
-1874925157,66,41
-1874905157,25,44
-1874885157,48,41
-1874865157,31,34
-1874845157,61,68
-1874825157,34,40
-1874805157,10,103
-1874785157,44,42
-1874765157,35,30
-1874745157,54,53
-1874725157,19,28
-1874705157,101,49
-1874685157,44,37
-1874665157,12,41
-1874645157,53,45
-1874625157,28,31
-1874605157,30,50
-1874585157,66,60
-1874565157,31,27
-1874545157,44,39
-1874525157,29,38
-1874505157,43,110
-1874485157,33,39
-1874465157,32,24
-1874445157,45,47
-1874425157,68,40
-1874405157,60,48
-1874385157,28,39
-1874365157,33,92
-1874345157,50,40
-1874325157,33,26
-1874305157,46,66
-1874285157,23,29
-1874265157,33,81
-1874245157,44,41
-1874225157,31,27
-1874205157,67,44
-1874185157,37,29
-1874165157,88,60
-1874145157,40,39
-1874125157,29,29
-1874105157,60,44
-1874085157,48,25
-1874065157,28,65
-1874045157,43,34
-1874025157,33,31
-1874005157,48,40
-1873985157,30,25
-1873965157,89,61
-1873945157,42,36
-1873925157,63,50
-1873905157,47,34
-1873885157,26,26
-1873865157,61,64
-1873845157,43,38
-1873825157,29,73
-1873805157,46,41
-1873785157,24,30
-1873765157,61,95
-1873745157,28,28
-1873725157,29,88
-1873705157,39,40
-1873685157,24,43
